date,dc_id,load_MW,cooling_kW
2022-05-16,DC_48,6.99,867.1
2022-05-17,DC_48,8.21,1027.0
2022-05-18,DC_48,8.87,1031.2
2022-05-19,DC_48,7.82,925.3
2022-05-20,DC_48,7.83,962.2
2022-05-21,DC_48,7.89,951.6
2022-05-22,DC_48,9.14,1147.0
2022-05-23,DC_48,8.23,979.0
2022-05-24,DC_48,8.37,1002.7
2022-05-25,DC_48,7.59,848.6
2022-05-26,DC_48,8.43,1009.0
2022-05-27,DC_48,8.54,1041.3
2022-05-28,DC_48,8.73,891.9
2022-05-29,DC_48,8.62,1006.7
2022-05-30,DC_48,8.58,1014.2
2022-05-31,DC_48,8.42,956.6
2022-06-01,DC_48,8.94,980.5
2022-06-02,DC_48,8.03,1081.7
2022-06-03,DC_48,9.12,1189.7
2022-06-04,DC_48,9.02,1013.2
2022-06-05,DC_48,8.51,955.9
2022-06-06,DC_48,9.29,1085.9
2022-06-07,DC_48,8.03,1104.1
2022-06-08,DC_48,8.56,1059.8
2022-06-09,DC_48,9.18,1098.7
2022-06-10,DC_48,9.91,1105.2
2022-06-11,DC_48,8.83,1087.3
2022-06-12,DC_48,7.45,968.2
2022-06-13,DC_48,8.18,1033.5
2022-06-14,DC_48,8.76,1036.1
2022-06-15,DC_48,9.9,1015.3
2022-06-16,DC_48,9.35,1079.1
2022-06-17,DC_48,8.92,1118.4
2022-06-18,DC_48,9.16,1010.2
2022-06-19,DC_48,9.72,955.0
2022-06-20,DC_48,8.56,1078.3
2022-06-21,DC_48,8.02,1024.4
2022-06-22,DC_48,8.96,1043.6
2022-06-23,DC_48,9.04,1068.5
2022-06-24,DC_48,8.22,1031.0
2022-06-25,DC_48,8.68,1095.5
2022-06-26,DC_48,8.36,985.3
2022-06-27,DC_48,9.85,1095.7
2022-06-28,DC_48,9.39,984.0
2022-06-29,DC_48,7.33,964.5
2022-06-30,DC_48,8.46,1117.7
2022-07-01,DC_48,8.93,884.2
2022-07-02,DC_48,8.97,1044.0
2022-07-03,DC_48,7.93,984.1
2022-07-04,DC_48,8.81,1045.1
2022-07-05,DC_48,9.37,1082.0
2022-07-06,DC_48,8.75,1099.7
2022-07-07,DC_48,8.76,1068.6
2022-07-08,DC_48,8.84,1173.1
2022-07-09,DC_48,8.6,921.1
2022-07-10,DC_48,9.21,1105.1
2022-07-11,DC_48,7.69,1095.2
2022-07-12,DC_48,9.83,1252.0
2022-07-13,DC_48,9.24,1220.7
2022-07-14,DC_48,8.38,1133.0
2022-07-15,DC_48,9.06,929.1
2022-07-16,DC_48,9.31,980.8
2022-07-17,DC_48,8.71,1084.9
2022-07-18,DC_48,9.15,958.9
2022-07-19,DC_48,9.1,983.1
2022-07-20,DC_48,9.11,1165.4
2022-07-21,DC_48,9.09,1094.5
2022-07-22,DC_48,9.16,1183.7
2022-07-23,DC_48,8.33,1150.3
2022-07-24,DC_48,9.26,1118.2
2022-07-25,DC_48,8.6,1104.2
2022-07-26,DC_48,8.62,1053.1
2022-07-27,DC_48,8.91,955.7
2022-07-28,DC_48,8.37,1041.5
2022-07-29,DC_48,9.48,1105.1
2022-07-30,DC_48,8.52,1194.4
2022-07-31,DC_48,9.62,1031.5
2022-08-01,DC_48,9.54,1088.4
2022-08-02,DC_48,8.73,1067.4
2022-08-03,DC_48,9.14,1178.6
2022-08-04,DC_48,9.94,1150.9
2022-08-05,DC_48,9.08,1004.2
2022-08-06,DC_48,8.43,1280.3
2022-08-07,DC_48,9.14,1128.2
2022-08-08,DC_48,9.3,1088.2
2022-08-09,DC_48,9.19,1043.9
2022-08-10,DC_48,8.73,1236.2
2022-08-11,DC_48,8.53,1192.3
2022-08-12,DC_48,9.01,1159.6
2022-08-13,DC_48,9.39,1110.9
2022-08-14,DC_48,9.75,1075.6
2022-08-15,DC_48,9.28,1142.0
2022-08-16,DC_48,8.76,1164.7
2022-08-17,DC_48,8.86,1267.9
2022-08-18,DC_48,8.96,1123.7
2022-08-19,DC_48,9.91,1117.5
2022-08-20,DC_48,8.1,1213.4
2022-08-21,DC_48,9.59,1168.6
2022-08-22,DC_48,9.7,1234.7
2022-08-23,DC_48,9.4,1142.8
2022-08-24,DC_48,9.39,1008.0
2022-08-25,DC_48,8.98,940.5
2022-08-26,DC_48,9.14,1134.0
2022-08-27,DC_48,8.76,1159.5
2022-08-28,DC_48,8.74,1139.0
2022-08-29,DC_48,9.26,1082.6
2022-08-30,DC_48,8.6,1114.9
2022-08-31,DC_48,9.27,1083.2
2022-09-01,DC_48,9.23,1171.7
2022-09-02,DC_48,9.42,1125.5
2022-09-03,DC_48,9.19,1275.8
2022-09-04,DC_48,8.72,1117.5
2022-09-05,DC_48,10.18,1196.2
2022-09-06,DC_48,9.08,1069.7
2022-09-07,DC_48,9.41,1049.4
2022-09-08,DC_48,9.33,1215.5
2022-09-09,DC_48,9.07,1015.8
2022-09-10,DC_48,9.06,1179.4
2022-09-11,DC_48,8.4,1206.6
2022-09-12,DC_48,9.34,1025.7
2022-09-13,DC_48,9.41,1205.6
2022-09-14,DC_48,9.53,1242.4
2022-09-15,DC_48,9.54,1253.5
2022-09-16,DC_48,9.24,1371.9
2022-09-17,DC_48,10.11,1263.8
2022-09-18,DC_48,9.28,1258.1
2022-09-19,DC_48,8.85,928.1
2022-09-20,DC_48,9.6,1114.6
2022-09-21,DC_48,8.48,1267.2
2022-09-22,DC_48,10.0,1093.8
2022-09-23,DC_48,9.62,962.0
2022-09-24,DC_48,9.63,1232.3
2022-09-25,DC_48,9.1,1189.9
2022-09-26,DC_48,8.72,1134.0
2022-09-27,DC_48,8.86,1117.5
2022-09-28,DC_48,8.33,1103.5
2022-09-29,DC_48,8.7,1008.4
2022-09-30,DC_48,8.58,1066.6
2022-10-01,DC_48,9.56,1038.6
2022-10-02,DC_48,9.5,1113.4
2022-10-03,DC_48,9.35,1214.4
2022-10-04,DC_48,9.47,1117.1
2022-10-05,DC_48,9.06,1244.4
2022-10-06,DC_48,10.8,1113.9
2022-10-07,DC_48,8.99,1112.1
2022-10-08,DC_48,10.35,1239.0
2022-10-09,DC_48,8.53,1083.3
2022-10-10,DC_48,10.14,1154.2
2022-10-11,DC_48,8.21,1260.8
2022-10-12,DC_48,9.36,1156.2
2022-10-13,DC_48,8.94,1184.4
2022-10-14,DC_48,9.68,1268.2
2022-10-15,DC_48,8.34,1127.8
2022-10-16,DC_48,9.84,1130.5
2022-10-17,DC_48,8.41,1214.0
2022-10-18,DC_48,9.26,1095.0
2022-10-19,DC_48,9.08,1103.7
2022-10-20,DC_48,9.68,1129.1
2022-10-21,DC_48,9.77,1165.7
2022-10-22,DC_48,9.34,1011.0
2022-10-23,DC_48,9.23,1006.9
2022-10-24,DC_48,8.33,1049.8
2022-10-25,DC_48,9.29,1129.5
2022-10-26,DC_48,9.31,1172.2
2022-10-27,DC_48,10.18,1157.4
2022-10-28,DC_48,8.89,1160.9
2022-10-29,DC_48,8.69,936.4
2022-10-30,DC_48,8.54,1319.0
2022-10-31,DC_48,9.12,965.2
2022-11-01,DC_48,8.12,1066.2
2022-11-02,DC_48,9.04,1005.9
2022-11-03,DC_48,9.86,1315.3
2022-11-04,DC_48,9.06,1258.6
2022-11-05,DC_48,8.82,1065.7
2022-11-06,DC_48,9.65,1176.1
2022-11-07,DC_48,8.76,1087.1
2022-11-08,DC_48,8.58,1180.9
2022-11-09,DC_48,8.86,1207.9
2022-11-10,DC_48,9.31,1071.8
2022-11-11,DC_48,9.56,1167.1
2022-11-12,DC_48,8.38,1128.5
2022-11-13,DC_48,8.6,1295.7
2022-11-14,DC_48,8.43,1172.0
2022-11-15,DC_48,9.94,1161.7
2022-11-16,DC_48,8.13,1059.3
2022-11-17,DC_48,9.45,1082.2
2022-11-18,DC_48,9.05,1126.3
2022-11-19,DC_48,9.01,1165.4
2022-11-20,DC_48,9.77,951.5
2022-11-21,DC_48,9.11,1125.4
2022-11-22,DC_48,8.59,997.0
2022-11-23,DC_48,9.85,1105.7
2022-11-24,DC_48,9.32,1151.7
2022-11-25,DC_48,7.91,1002.8
2022-11-26,DC_48,9.37,1058.0
2022-11-27,DC_48,8.8,1054.7
2022-11-28,DC_48,8.26,1070.5
2022-11-29,DC_48,8.65,1020.1
2022-11-30,DC_48,9.24,1196.1
2022-12-01,DC_48,8.03,1177.3
2022-12-02,DC_48,8.76,1122.4
2022-12-03,DC_48,9.23,1070.0
2022-12-04,DC_48,8.34,889.9
2022-12-05,DC_48,8.6,1101.8
2022-12-06,DC_48,9.0,935.9
2022-12-07,DC_48,8.77,1061.2
2022-12-08,DC_48,9.24,1079.6
2022-12-09,DC_48,9.24,1108.0
2022-12-10,DC_48,7.92,1020.8
2022-12-11,DC_48,8.27,934.5
2022-12-12,DC_48,9.19,1065.6
2022-12-13,DC_48,9.15,922.1
2022-12-14,DC_48,8.69,1152.9
2022-12-15,DC_48,8.84,1091.6
2022-12-16,DC_48,10.06,1082.8
2022-12-17,DC_48,8.81,1068.0
2022-12-18,DC_48,9.2,1122.8
2022-12-19,DC_48,8.32,1032.2
2022-12-20,DC_48,8.59,1029.8
2022-12-21,DC_48,8.58,1022.3
2022-12-22,DC_48,8.43,1090.7
2022-12-23,DC_48,9.12,1118.7
2022-12-24,DC_48,8.78,1200.1
2022-12-25,DC_48,8.66,1008.0
2022-12-26,DC_48,8.04,894.2
2022-12-27,DC_48,8.53,877.3
2022-12-28,DC_48,8.79,1053.4
2022-12-29,DC_48,8.45,1072.8
2022-12-30,DC_48,9.29,998.5
2022-12-31,DC_48,7.76,884.5
2023-01-01,DC_48,9.18,1004.4
2023-01-02,DC_48,8.91,1007.0
2023-01-03,DC_48,8.72,1078.1
2023-01-04,DC_48,8.44,884.2
2023-01-05,DC_48,9.21,1063.8
2023-01-06,DC_48,9.3,1137.6
2023-01-07,DC_48,8.4,1083.8
2023-01-08,DC_48,8.12,988.4
2023-01-09,DC_48,8.76,1065.8
2023-01-10,DC_48,8.42,986.8
2023-01-11,DC_48,8.23,1139.2
2023-01-12,DC_48,8.28,1022.3
2023-01-13,DC_48,8.14,1150.6
2023-01-14,DC_48,9.3,988.9
2023-01-15,DC_48,8.24,1028.2
2023-01-16,DC_48,8.45,1008.2
2023-01-17,DC_48,8.59,1137.7
2023-01-18,DC_48,7.35,1027.3
2023-01-19,DC_48,8.85,989.5
2023-01-20,DC_48,8.24,1076.2
2023-01-21,DC_48,8.71,975.3
2023-01-22,DC_48,9.45,950.7
2023-01-23,DC_48,8.2,1005.8
2023-01-24,DC_48,9.43,962.5
2023-01-25,DC_48,8.38,1104.7
2023-01-26,DC_48,7.96,1039.3
2023-01-27,DC_48,9.04,1093.5
2023-01-28,DC_48,8.62,977.9
2023-01-29,DC_48,8.36,1074.0
2023-01-30,DC_48,7.78,990.5
2023-01-31,DC_48,9.34,920.8
2023-02-01,DC_48,8.59,1188.0
2023-02-02,DC_48,8.53,1006.3
2023-02-03,DC_48,9.45,875.1
2023-02-04,DC_48,8.15,1102.5
2023-02-05,DC_48,7.17,856.5
2023-02-06,DC_48,8.37,1051.2
2023-02-07,DC_48,8.92,1088.6
2023-02-08,DC_48,8.42,887.0
2023-02-09,DC_48,8.15,864.8
2023-02-10,DC_48,8.16,893.4
2023-02-11,DC_48,7.09,963.1
2023-02-12,DC_48,8.62,1037.6
2023-02-13,DC_48,8.74,1052.8
2023-02-14,DC_48,6.91,865.1
2023-02-15,DC_48,9.96,962.1
2023-02-16,DC_48,8.43,927.9
2023-02-17,DC_48,8.55,1012.0
2023-02-18,DC_48,7.79,1098.8
2023-02-19,DC_48,8.68,937.9
2023-02-20,DC_48,8.27,1067.1
2023-02-21,DC_48,9.23,1041.1
2023-02-22,DC_48,8.38,868.8
2023-02-23,DC_48,7.91,1034.8
2023-02-24,DC_48,8.08,877.1
2023-02-25,DC_48,8.33,1081.6
2023-02-26,DC_48,7.64,950.4
2023-02-27,DC_48,7.02,1035.0
2023-02-28,DC_48,7.27,887.7
2023-03-01,DC_48,8.08,950.6
2023-03-02,DC_48,7.44,929.6
2023-03-03,DC_48,8.71,793.0
2023-03-04,DC_48,7.79,947.9
2023-03-05,DC_48,7.97,973.5
2023-03-06,DC_48,7.34,1024.3
2023-03-07,DC_48,8.15,1101.2
2023-03-08,DC_48,7.86,1031.2
2023-03-09,DC_48,9.01,962.7
2023-03-10,DC_48,7.71,979.0
2023-03-11,DC_48,7.55,868.1
2023-03-12,DC_48,8.12,1009.4
2023-03-13,DC_48,8.34,813.5
2023-03-14,DC_48,7.6,901.0
2023-03-15,DC_48,8.01,967.8
2023-03-16,DC_48,9.25,964.6
2023-03-17,DC_48,8.71,850.7
2023-03-18,DC_48,8.26,887.1
2023-03-19,DC_48,7.39,876.6
2023-03-20,DC_48,8.66,1010.6
2023-03-21,DC_48,7.96,1181.2
2023-03-22,DC_48,8.05,759.8
2023-03-23,DC_48,8.17,945.9
2023-03-24,DC_48,8.27,1121.3
2023-03-25,DC_48,8.55,914.5
2023-03-26,DC_48,8.78,1012.2
2023-03-27,DC_48,7.8,1091.5
2023-03-28,DC_48,8.2,1016.6
2023-03-29,DC_48,7.66,933.2
2023-03-30,DC_48,9.31,964.6
2023-03-31,DC_48,8.46,869.4
2023-04-01,DC_48,7.06,926.2
2023-04-02,DC_48,8.34,948.5
2023-04-03,DC_48,8.03,994.5
2023-04-04,DC_48,7.92,910.6
2023-04-05,DC_48,8.43,992.9
2023-04-06,DC_48,8.37,888.0
2023-04-07,DC_48,7.9,949.9
2023-04-08,DC_48,9.16,974.7
2023-04-09,DC_48,7.73,1012.0
2023-04-10,DC_48,7.78,775.3
2023-04-11,DC_48,7.66,1002.8
2023-04-12,DC_48,8.02,910.0
2023-04-13,DC_48,8.38,1072.0
2023-04-14,DC_48,7.87,975.8
2023-04-15,DC_48,8.75,924.1
2023-04-16,DC_48,8.97,872.6
2023-04-17,DC_48,8.75,1050.6
2023-04-18,DC_48,8.17,1014.3
2023-04-19,DC_48,8.59,862.1
2023-04-20,DC_48,8.45,1002.6
2023-04-21,DC_48,8.45,943.4
2023-04-22,DC_48,8.66,1025.9
2023-04-23,DC_48,7.46,954.4
2023-04-24,DC_48,8.4,1030.8
2023-04-25,DC_48,8.24,866.8
2023-04-26,DC_48,7.85,901.3
2023-04-27,DC_48,8.26,803.0
2023-04-28,DC_48,8.11,936.8
2023-04-29,DC_48,8.48,905.4
2023-04-30,DC_48,7.75,1075.3
2023-05-01,DC_48,7.64,936.0
2023-05-02,DC_48,7.58,966.7
2023-05-03,DC_48,7.9,793.6
2023-05-04,DC_48,7.57,878.7
2023-05-05,DC_48,8.54,970.4
2023-05-06,DC_48,8.74,976.1
2023-05-07,DC_48,8.38,1003.6
2023-05-08,DC_48,8.25,991.1
2023-05-09,DC_48,7.93,847.3
2023-05-10,DC_48,7.87,1003.5
2023-05-11,DC_48,9.48,886.1
2023-05-12,DC_48,7.72,976.0
2023-05-13,DC_48,7.9,867.3
2023-05-14,DC_48,9.22,1003.4
2023-05-15,DC_48,8.62,1165.5
2023-05-16,DC_48,8.7,1019.1
2023-05-17,DC_48,7.66,944.7
2023-05-18,DC_48,8.3,1084.2
2023-05-19,DC_48,8.72,972.1
2023-05-20,DC_48,8.39,1003.6
2023-05-21,DC_48,7.25,1003.4
2023-05-22,DC_48,7.91,1064.2
2023-05-23,DC_48,7.78,946.5
2023-05-24,DC_48,9.12,997.6
2023-05-25,DC_48,7.91,1029.1
2023-05-26,DC_48,9.14,872.0
2023-05-27,DC_48,8.05,1071.4
2023-05-28,DC_48,8.16,1057.1
2023-05-29,DC_48,8.56,917.4
2023-05-30,DC_48,8.43,1161.0
2023-05-31,DC_48,8.87,938.4
2023-06-01,DC_48,9.62,963.8
2023-06-02,DC_48,8.17,1004.6
2023-06-03,DC_48,9.2,1110.7
2023-06-04,DC_48,8.38,945.6
2023-06-05,DC_48,8.29,970.9
2023-06-06,DC_48,7.08,1115.5
2023-06-07,DC_48,9.48,1150.0
2023-06-08,DC_48,8.6,900.7
2023-06-09,DC_48,8.62,1065.8
2023-06-10,DC_48,7.98,1018.5
2023-06-11,DC_48,8.25,935.4
2023-06-12,DC_48,9.1,993.7
2023-06-13,DC_48,8.26,1029.8
2023-06-14,DC_48,8.17,1133.5
2023-06-15,DC_48,8.46,932.9
2023-06-16,DC_48,8.26,1060.6
2023-06-17,DC_48,7.52,998.4
2023-06-18,DC_48,7.95,1093.2
2023-06-19,DC_48,9.18,1102.9
2023-06-20,DC_48,8.64,971.6
2023-06-21,DC_48,9.26,1045.3
2023-06-22,DC_48,8.52,1210.4
2023-06-23,DC_48,9.28,1039.1
2023-06-24,DC_48,8.79,1171.4
2023-06-25,DC_48,8.88,1010.7
2023-06-26,DC_48,9.02,1186.9
2023-06-27,DC_48,8.84,1011.2
2023-06-28,DC_48,9.01,1038.3
2023-06-29,DC_48,8.17,1184.0
2023-06-30,DC_48,8.37,1101.9
2023-07-01,DC_48,8.92,1029.5
2023-07-02,DC_48,8.5,1081.0
2023-07-03,DC_48,8.91,1113.8
2023-07-04,DC_48,9.87,1222.2
2023-07-05,DC_48,8.91,1209.5
2023-07-06,DC_48,8.59,1165.5
2023-07-07,DC_48,8.87,1127.1
2023-07-08,DC_48,8.3,1099.6
2023-07-09,DC_48,9.2,918.6
2023-07-10,DC_48,8.43,1228.2
2023-07-11,DC_48,8.19,1080.1
2023-07-12,DC_48,8.73,1114.5
2023-07-13,DC_48,9.3,1074.2
2023-07-14,DC_48,8.57,1009.7
2023-07-15,DC_48,8.78,1116.3
2023-07-16,DC_48,7.8,1108.4
2023-07-17,DC_48,9.68,1111.9
2023-07-18,DC_48,9.03,1065.8
2023-07-19,DC_48,9.0,893.8
2023-07-20,DC_48,8.76,1003.2
2023-07-21,DC_48,7.92,1189.5
2023-07-22,DC_48,8.76,1042.8
2023-07-23,DC_48,8.74,1015.1
2023-07-24,DC_48,8.88,1176.4
2023-07-25,DC_48,8.58,1139.9
2023-07-26,DC_48,9.29,1153.9
2023-07-27,DC_48,8.06,1109.8
2023-07-28,DC_48,8.26,1218.7
2023-07-29,DC_48,9.04,1097.6
2023-07-30,DC_48,9.52,1228.7
2023-07-31,DC_48,9.3,1094.3
2023-08-01,DC_48,9.37,1016.8
2023-08-02,DC_48,9.24,1122.9
2023-08-03,DC_48,8.81,1069.9
2023-08-04,DC_48,8.87,1074.4
2023-08-05,DC_48,8.97,1199.5
2023-08-06,DC_48,7.99,1114.9
2023-08-07,DC_48,9.42,1202.7
2023-08-08,DC_48,8.97,1094.3
2023-08-09,DC_48,9.21,998.2
2023-08-10,DC_48,9.02,1202.6
2023-08-11,DC_48,8.62,1196.4
2023-08-12,DC_48,8.89,1104.8
2023-08-13,DC_48,8.81,939.0
2023-08-14,DC_48,9.13,1252.9
2023-08-15,DC_48,8.66,1181.0
2023-08-16,DC_48,9.42,1173.3
2023-08-17,DC_48,9.32,1158.6
2023-08-18,DC_48,9.45,1062.1
2023-08-19,DC_48,8.72,1255.9
2023-08-20,DC_48,9.41,1208.8
2023-08-21,DC_48,8.57,928.1
2023-08-22,DC_48,9.21,1103.8
2023-08-23,DC_48,9.41,1124.8
2023-08-24,DC_48,9.22,1094.7
2023-08-25,DC_48,9.75,1005.0
2023-08-26,DC_48,8.89,1157.0
2023-08-27,DC_48,9.3,1260.1
2023-08-28,DC_48,9.61,1048.4
2023-08-29,DC_48,9.57,1176.8
2023-08-30,DC_48,9.79,995.2
2023-08-31,DC_48,9.38,1009.7
2023-09-01,DC_48,9.51,1173.1
2023-09-02,DC_48,9.9,1206.5
2023-09-03,DC_48,9.36,1053.0
2023-09-04,DC_48,8.93,1143.3
2023-09-05,DC_48,9.52,1076.9
2023-09-06,DC_48,9.45,1057.6
2023-09-07,DC_48,9.25,1128.2
2023-09-08,DC_48,8.84,1130.8
2023-09-09,DC_48,9.13,1112.1
2023-09-10,DC_48,10.32,1151.0
2023-09-11,DC_48,9.63,1180.6
2023-09-12,DC_48,10.36,1105.4
2023-09-13,DC_48,10.35,1271.4
2023-09-14,DC_48,9.15,1255.1
2023-09-15,DC_48,10.48,1261.2
2023-09-16,DC_48,9.75,1075.6
2023-09-17,DC_48,9.26,1180.5
2023-09-18,DC_48,8.71,1151.2
2023-09-19,DC_48,9.79,1069.5
2023-09-20,DC_48,9.29,1121.8
2023-09-21,DC_48,8.91,1207.1
2023-09-22,DC_48,9.17,976.8
2023-09-23,DC_48,8.76,1109.5
2023-09-24,DC_48,8.88,973.1
2023-09-25,DC_48,9.28,1278.6
2023-09-26,DC_48,8.48,1210.7
2023-09-27,DC_48,9.06,1134.4
2023-09-28,DC_48,9.29,1104.5
2023-09-29,DC_48,8.64,1184.6
2023-09-30,DC_48,8.73,1266.2
2023-10-01,DC_48,10.0,1112.7
2023-10-02,DC_48,9.19,1292.8
2023-10-03,DC_48,9.74,1304.3
2023-10-04,DC_48,9.72,1118.0
2023-10-05,DC_48,9.37,1138.5
2023-10-06,DC_48,9.17,1095.4
2023-10-07,DC_48,10.09,1212.5
2023-10-08,DC_48,9.85,1156.3
2023-10-09,DC_48,9.48,1138.6
2023-10-10,DC_48,9.63,1049.6
2023-10-11,DC_48,9.26,1206.8
2023-10-12,DC_48,8.83,1174.8
2023-10-13,DC_48,9.57,1049.8
2023-10-14,DC_48,9.14,1017.7
2023-10-15,DC_48,8.97,1233.2
2023-10-16,DC_48,9.25,1131.6
2023-10-17,DC_48,9.38,1119.7
2023-10-18,DC_48,9.4,1124.6
2023-10-19,DC_48,9.61,1223.8
2023-10-20,DC_48,8.62,1231.2
2023-10-21,DC_48,8.45,906.9
2023-10-22,DC_48,9.5,1102.8
2023-10-23,DC_48,9.42,1127.5
2023-10-24,DC_48,9.33,1172.3
2023-10-25,DC_48,9.37,1178.8
2023-10-26,DC_48,9.05,1049.4
2023-10-27,DC_48,8.97,1268.9
2023-10-28,DC_48,9.37,1097.0
2023-10-29,DC_48,9.72,1231.3
2023-10-30,DC_48,9.68,1088.3
2023-10-31,DC_48,8.82,1110.9
2023-11-01,DC_48,9.14,1313.1
2023-11-02,DC_48,8.43,1277.2
2023-11-03,DC_48,8.72,1333.5
2023-11-04,DC_48,9.23,962.2
2023-11-05,DC_48,8.48,1186.3
2023-11-06,DC_48,9.59,1148.4
2023-11-07,DC_48,9.22,1207.6
2023-11-08,DC_48,9.66,1170.3
2023-11-09,DC_48,7.51,945.3
2023-11-10,DC_48,9.28,1250.9
2023-11-11,DC_48,9.9,1093.6
2023-11-12,DC_48,9.19,1078.3
2023-11-13,DC_48,9.81,1169.3
2023-11-14,DC_48,8.81,1204.0
2023-11-15,DC_48,8.61,1292.9
2023-11-16,DC_48,9.2,1097.5
2023-11-17,DC_48,8.24,1136.0
2023-11-18,DC_48,9.04,1117.9
2023-11-19,DC_48,8.56,1158.5
2023-11-20,DC_48,9.23,1018.6
2023-11-21,DC_48,9.23,1221.0
2023-11-22,DC_48,8.6,1158.0
2023-11-23,DC_48,9.33,1251.2
2023-11-24,DC_48,8.98,1087.8
2023-11-25,DC_48,8.23,1094.9
2023-11-26,DC_48,9.23,1003.8
2023-11-27,DC_48,8.68,1094.4
2023-11-28,DC_48,9.27,1283.5
2023-11-29,DC_48,9.47,964.7
2023-11-30,DC_48,8.96,1019.9
2023-12-01,DC_48,8.34,1134.3
2023-12-02,DC_48,9.46,1033.4
2023-12-03,DC_48,8.34,1189.7
2023-12-04,DC_48,8.52,1115.5
2023-12-05,DC_48,10.2,1262.2
2023-12-06,DC_48,9.0,1177.4
2023-12-07,DC_48,8.88,1042.3
2023-12-08,DC_48,9.43,1168.7
2023-12-09,DC_48,8.43,1059.9
2023-12-10,DC_48,8.88,1054.8
2023-12-11,DC_48,8.53,964.0
2023-12-12,DC_48,8.85,1092.9
2023-12-13,DC_48,8.91,1098.6
2023-12-14,DC_48,9.57,1087.8
2023-12-15,DC_48,8.68,1108.2
2023-12-16,DC_48,9.23,1122.6
2023-12-17,DC_48,7.96,1102.2
2023-12-18,DC_48,7.92,1157.4
2023-12-19,DC_48,9.22,1131.8
2023-12-20,DC_48,8.65,1067.7
2023-12-21,DC_48,8.73,996.5
2023-12-22,DC_48,8.24,1080.6
2023-12-23,DC_48,8.46,1051.8
2023-12-24,DC_48,8.57,1113.1
2023-12-25,DC_48,9.12,950.2
2023-12-26,DC_48,8.12,1103.7
2023-12-27,DC_48,8.03,930.6
2023-12-28,DC_48,8.76,1160.2
2023-12-29,DC_48,8.7,1092.9
2023-12-30,DC_48,8.41,909.2
2023-12-31,DC_48,8.15,1007.1
2024-01-01,DC_48,9.09,917.7
2024-01-02,DC_48,8.82,879.2
2024-01-03,DC_48,8.47,1011.4
2024-01-04,DC_48,8.52,960.3
2024-01-05,DC_48,8.89,1114.4
2024-01-06,DC_48,8.4,1093.2
2024-01-07,DC_48,7.82,1109.0
2024-01-08,DC_48,8.01,1036.8
2024-01-09,DC_48,8.03,1249.6
2024-01-10,DC_48,8.74,1057.5
2024-01-11,DC_48,8.45,1064.3
2024-01-12,DC_48,9.0,1091.3
2024-01-13,DC_48,8.22,1200.6
2024-01-14,DC_48,8.65,938.5
2024-01-15,DC_48,8.67,1022.9
2024-01-16,DC_48,8.85,1100.9
2024-01-17,DC_48,8.52,836.1
2024-01-18,DC_48,8.98,888.7
2024-01-19,DC_48,8.23,920.4
2024-01-20,DC_48,9.38,922.8
2024-01-21,DC_48,7.71,1013.5
2024-01-22,DC_48,7.66,1022.4
2024-01-23,DC_48,8.18,1073.5
2024-01-24,DC_48,8.46,996.1
2024-01-25,DC_48,7.9,1017.7
2024-01-26,DC_48,8.72,956.8
2024-01-27,DC_48,7.93,868.6
2024-01-28,DC_48,7.94,952.8
2024-01-29,DC_48,9.06,982.0
2024-01-30,DC_48,8.83,979.8
2024-01-31,DC_48,8.25,1028.5
2024-02-01,DC_48,8.24,1070.9
2024-02-02,DC_48,8.29,1068.1
2024-02-03,DC_48,8.04,977.8
2024-02-04,DC_48,8.24,935.0
2024-02-05,DC_48,8.69,929.0
2024-02-06,DC_48,9.43,1005.1
2024-02-07,DC_48,7.38,976.4
2024-02-08,DC_48,8.29,845.2
2024-02-09,DC_48,7.74,938.4
2024-02-10,DC_48,8.57,993.9
2024-02-11,DC_48,7.92,1009.9
2024-02-12,DC_48,7.83,1154.6
2024-02-13,DC_48,7.92,901.2
2024-02-14,DC_48,9.7,1031.4
2024-02-15,DC_48,8.38,763.5
2024-02-16,DC_48,7.75,892.0
2024-02-17,DC_48,8.73,865.7
2024-02-18,DC_48,8.45,877.8
2024-02-19,DC_48,8.93,983.1
2024-02-20,DC_48,8.09,1038.0
2024-02-21,DC_48,8.83,975.7
2024-02-22,DC_48,8.27,843.9
2024-02-23,DC_48,9.35,1008.5
2024-02-24,DC_48,7.72,811.9
2024-02-25,DC_48,8.94,1035.7
2024-02-26,DC_48,8.33,909.5
2024-02-27,DC_48,7.88,865.3
2024-02-28,DC_48,7.8,698.1
2024-02-29,DC_48,7.13,974.4
2024-03-01,DC_48,7.38,899.6
2024-03-02,DC_48,7.67,970.7
2024-03-03,DC_48,9.74,994.4
2024-03-04,DC_48,9.11,969.8
2024-03-05,DC_48,7.99,885.8
2024-03-06,DC_48,8.09,884.3
2024-03-07,DC_48,8.94,758.3
2024-03-08,DC_48,9.05,948.8
2024-03-09,DC_48,8.15,1042.9
2024-03-10,DC_48,8.17,926.4
2024-03-11,DC_48,8.28,1011.6
2024-03-12,DC_48,7.91,699.8
2024-03-13,DC_48,8.87,840.8
2024-03-14,DC_48,8.94,925.1
2024-03-15,DC_48,7.44,901.5
2024-03-16,DC_48,8.22,1114.8
2024-03-17,DC_48,7.23,965.1
2024-03-18,DC_48,7.22,980.0
2024-03-19,DC_48,8.44,1062.5
2024-03-20,DC_48,8.49,1016.8
